path	artist_name	artist_location
Y/L/O/TRYLOWN128E078393D	Rammstein	Germany
G/T/G/TRGTGOA128F426B995	Dan Brodie	
G/S/V/TRGSVLV128F1493329	Amy Winehouse	London
C/H/C/TRCHCEZ12903CB520B	Ricocher	
C/V/B/TRCVBGN128F4276DE3	X-Wife	
E/H/R/TREHRTI128F145582C	Mull Historical Society	Scotland
R/V/B/TRRVBSN12903CB2CFE	Collapsing Cities	
D/C/X/TRDCXMF128F4267C7D	Eros Ramazzotti With Tina Turner	
U/C/E/TRUCEHF128F422B01E	Tally Hall	Ann Arbor, MI
V/I/T/TRVITPO128F425C07C	Black Eyed Peas	Los Angeles, CA
Q/Y/A/TRQYACT128EF361909	Joan Sebastian	
V/B/C/TRVBCCO12903CFADF8	Sugababes	England
K/Y/F/TRKYFZJ128F42A97DC	Zehn Meter Feldweg	
L/L/N/TRLLNWK128F42825B5	Brian Mcfadden	
E/K/D/TREKDZI128F146A972	UB40	Birmingham, England
Y/D/C/TRYDCFW128F4289407	Cesare Cremonini	Bologna, Italy
B/S/B/TRBSBCX128F92DEF11	Marina And The Diamonds	London UK-England
M/D/Q/TRMDQMY128F92E4ADE	Kikki Danielsson	
S/T/I/TRSTIGX128F4288C98	Pastora	NY - New York City
S/K/Y/TRSKYGY12903CCC681	Evanescence	New York, NY
G/P/G/TRGPGBN128F147321A	Cosmic Rough Riders	Glasgow, Scotland
R/H/C/TRRHCRK128F9351441	Planet Funk	
M/A/A/TRMAAFD128F42B4CE3	Relax	
E/N/D/TRENDUC12903CE76D9	Phish	Burlington, VT
W/B/W/TRWBWXI128F148B019	Pat Green	San Antonio, TX
B/C/B/TRBCBQY128F92E6602	Tukan	
J/Q/B/TRJQBZV128F4260B27	Gal Costa	
N/K/A/TRNKACM128F93184DA	Chloe	California - LA
M/B/C/TRMBCZC128F92EFFCD	ALO	
M/A/P/TRMAPRS128F427F2ED	The Malibooz	California - LA
H/Z/B/TRHZBOK128F934B4CA	Amon Amarth	Sweden
X/M/B/TRXMBHG128F4239148	Peter Gelderblom	
S/V/I/TRSVIJZ12903CC6978	Phosphorescent	Athens, GA
D/P/A/TRDPATX128E0799463	Mario Winans	
D/Q/Q/TRDQQZQ128F931591B	Dean Martin	Steubenville, OH
G/O/S/TRGOSCC128F42AC959	M83	Antibes, France
S/Y/U/TRSYUUW128F4296C17	Lonestar	
Y/Q/J/TRYQJDU128F4293C55	Lifelike	Illinois
H/Y/K/TRHYKVG12903CA9518	Natalie Gauci	
U/Q/F/TRUQFNG128F9354F77	Preston School Of Industry	
C/V/U/TRCVUAU12903CA4DCD	Kid Abelha	
M/X/Y/TRMXYTB128F146FDDF	Jaheim	New Brunswick, NJ
K/R/O/TRKROJB128F42725F8	Maroon 5	Los Angeles, CA
M/F/V/TRMFVIY128F9316BB5	Winifred Phillips	
I/N/E/TRINEPY128F92E2D5E	Alessandra Amoroso	
D/B/J/TRDBJVJ128F931D236	The Dixie Cups	New Orleans, LA
S/Q/P/TRSQPHE128F4292A0A	Alcazar	Svezia
O/U/O/TROUOBW128F42715D9	Jennifer Rostock	
J/T/H/TRJTHPZ128F424EA11	Assemblage 23	
R/F/H/TRRFHHI12903CCD7F6	Xiii. Stoleti	
C/B/Q/TRCBQBF128F4290D88	Sonique on Tomcraft	
P/B/R/TRPBRGV128F930981A	Fall Out Boy	Wilmette, IL
X/B/U/TRXBUZE128F149BB74	Eskimo Joe	Fremantle, Western Australia
O/H/I/TROHIXQ12903D02D0B	Arctic Plateau	
Y/X/A/TRYXANX128F4289A80	Alaska In Winter	United States
X/O/W/TRXOWYZ128F9310DA0	Steve Angello & Sebastian Ingrosso	
I/H/B/TRIHBRI128F4275915	The Waterboys	London, England
P/N/U/TRPNUUH128F92E624F	Markus Schulz	
X/H/N/TRXHNEH128F92C68C8	Patty Loveless	Pikeville, KY
O/Z/X/TROZXSF128F92FBE04	Dying Passion	
W/I/E/TRWIESK128F9323B78	Abstract Vision	
P/R/D/TRPRDBU128EF34C43F	Alela Diane	
E/F/A/TREFAUG128F423763E	EN VOICE	
O/H/H/TROHHVT128F92EC5F7	Céline Dion	Charlemagne, Quebec, Canada
A/E/Q/TRAEQZJ128F93522F8	Crazy Horse	
H/A/H/TRHAHUI128F92D0FAE	Deck 8-9	
O/J/Z/TROJZBL128F92C49D9	Leonard Cohen	HOLTSVILLE, New York
K/U/Y/TRKUYWG12903CC482C	Gary Hoey	
G/U/W/TRGUWCL128F424FFD4	Aarktica	NY - New York City
M/N/E/TRMNELS128F92EE27D	Philippe Rochard	Switzerland
J/Y/O/TRJYOIY128F9316163	Pat Metheny	Lee's Summit, MO
D/Z/M/TRDZMQG128F149CB9B	Fall Out Boy	Wilmette, IL
F/I/E/TRFIETT128F4272130	Jack Radics	
X/V/W/TRXVWZI128F93130E9	Kaskade	Los Angeles CA
A/I/W/TRAIWXX128F1461FE9	Milk Inc.	
J/V/Q/TRJVQBH128F930277C	Rammstein	Germany
A/T/D/TRATDEY128F932A3A5	Dirty Three	Melbourne, Australia
W/Q/C/TRWQCRU128F92F2DBA	Alejandro Fernandez	Guadalajara, Mexico
T/I/V/TRTIVEJ128F92EBE2E	George Harrison	Liverpool, England
X/X/L/TRXXLWN128F42936BB	Funky Lowlives	
Z/K/Y/TRZKYUL128F4257F37	Rod Lee	
I/T/K/TRITKFE128F9308686	Handsome Furs	Montreal, QC, Canada
M/J/E/TRMJEJI12903CDCB19	Red Fox Grey Fox	
B/R/L/TRBRLGB128F428229A	Tracy Lawrence	Atlanta, TX
B/Z/U/TRBZUOS12903CBAE4D	Rebecca Lynn Howard	Salyersville, KY
B/X/N/TRBXNJF12903CEC9D2	Antoine Clamaran Feat. Soraya	LAKE WORTH, Florida
H/C/W/TRHCWKE128F92F8C10	My Little Pony	
C/V/T/TRCVTFE128F42B3FF8	Dirka Dirka (aka Tony Rohr_ Dave Shokh)	
Y/T/S/TRYTSEO128F934CC09	Decoy	US
L/G/Y/TRLGYHW128F42993DB	2raumwohnung	Berlin, Germany
S/C/P/TRSCPCL12903CDBEE1	The Honorary Title	Brooklyn, NY
D/F/W/TRDFWZK128EF362F65	The Great Redneck Hope	
V/X/H/TRVXHRU128F423B121	Los Peces	
W/B/S/TRWBSOP128F42934A7	The Tractors	Tulsa, OK 
M/Q/S/TRMQSZG12903CA04D5	Black Eyed Peas	Los Angeles, CA
N/G/L/TRNGLBP128F933BEC9	Glenn Hughes	California - LA
W/G/T/TRWGTLF128F148D77F	Kanye West / Syleena Johnson	Atlanta, GA
E/Y/G/TREYGEV128F93233AB	Bob Marley & The Wailers	
P/P/O/TRPPOXR128F423CB95	Lisahall	RENO, Nevada
R/E/C/TRRECZB128F1492230	Zhané	
O/R/V/TRORVNN128F92F042F	Arctic Quest	
F/A/S/TRFASKO128F931BE93	Debbie Gibson	GRIFFITH, Indiana
S/F/J/TRSFJXX128F9325CE6	Barcode Brothers	
Y/C/G/TRYCGKQ128F92C6156	Rush Of Fools	
N/U/D/TRNUDSG128F149F1F2	Zucchero / Solomon Burke	Roncocesi, Italy
J/L/I/TRJLIDW128E078C82E	Johnny Dorelli	
Y/H/O/TRYHOLA128F9312B6C	Ercola feat. Daniella	
S/P/Y/TRSPYPF12903CD6E57	Simian Mobile Disco	England
V/J/G/TRVJGFG128F425A377	The Voluptuous Horror of Karen Black	
B/N/I/TRBNINF128F149B640	AG feat. Kathie Kleff	
G/I/K/TRGIKCL128F9305B73	Girl Pop Divas	
G/T/A/TRGTAUY128F92D0612	Mr. Pit	
B/L/A/TRBLAOQ128F92F6E91	Rachel Unthank And The Winterset	
N/E/V/TRNEVQL128F933A55C	Megavier	
N/B/A/TRNBAVB128F92F5F45	Dixie Chicks	Austin, TX
V/P/Y/TRVPYGI128F9320913	Christophe Willem	Enghien-les-Bains, France
S/F/N/TRSFNHG128F427DF40	Boyz II Men	Philadelphia, PA
M/M/J/TRMMJSR128F9307702	Indochine	Paris, France
G/Z/Z/TRGZZUX128F42429BE	B.JIVE	
J/J/F/TRJJFPZ128EF36578A	This is a Process of a Still Life	
H/I/X/TRHIXHC128F426D7D5	Paul Oakenfold	London, England
G/Y/T/TRGYTKA128F92C91EC	Tomas Klus	
L/U/U/TRLUUCR128F9341124	Green Day	Berkeley, CA
R/K/O/TRRKOVY128F426BD3C	The Darkness	Norfolk, England
O/K/I/TROKIRX128F422BA3E	Dennis Ferrer feat. Daniele	New York
S/F/I/TRSFIPU128F14539E1	Daniel Lemma	
A/O/T/TRAOTKP128F92F9F1C	Goldenscan	
O/I/D/TROIDPM12903CBDB4D	FourPlay String Quartet	
P/J/X/TRPJXFV128F425EAC4	EverAfter	Washington
K/M/Q/TRKMQPW128F424CB39	Marc Korn	
D/K/S/TRDKSKE128F930A28A	Bobby Brown	Boston, MA
C/U/J/TRCUJKA128E07927AE	Christina Aguilera / Lil' Kim / Mya / Pink	
N/J/Q/TRNJQDA128F931F7E8	Cactus World News	
L/B/W/TRLBWLW128F427CFFA	Adele	London
X/T/T/TRXTTYB128F1499E2C	112 / Jermaine Dupri	
U/N/D/TRUNDCQ128F42841B5	Mal	California - LA
P/W/U/TRPWURM128F42A7889	Volumia!	
R/Z/M/TRRZMOI128F424E7CB	The Mad Lads	
B/D/I/TRBDIOP128EF35F99C	Maroon 5	Los Angeles, CA
S/I/G/TRSIGDN128F42B86D0	Audioslave	Los Angeles, CA
G/P/E/TRGPEGB128F9345179	Bananarama	London, England
D/T/L/TRDTLUX12903CAC7AE	Tavares	New Bedford, MA
W/M/U/TRWMUUY128F14653A5	Nikka Costa	
P/J/U/TRPJUXK128F9322C71	Taylor Swift	Wyomissing, PA
G/V/R/TRGVRAF128F933A370	Billie The Vision & The Dancers	Malmö, Sweden
E/Q/X/TREQXOF128F930DA80	Blaine L. Reininger	
U/D/T/TRUDTNM12903CE2D78	Hitmakers_ Inc.	
D/M/U/TRDMUIY128F9308643	Mantus	
P/Z/R/TRPZRXR128F9304C87	Timmy & Tommy_ Hatstandy Andy	
B/U/I/TRBUIIG12903CB4BDC	Timi Yuro	Chicago, IL
K/Q/S/TRKQSDF12903CB08FC	Gaia	
W/T/B/TRWTBXH128F92E584D	Shakira	Barranquilla, Colombia
U/C/J/TRUCJMX12903CF8627	Jes	New York, Los Angeles and Amsterdam
C/Z/G/TRCZGEI128F9350BFB	Pam Thum	
P/A/K/TRPAKKL128F4269557	Mariano Yanani	
L/D/Q/TRLDQTE128F14A96C1	Banaroo	
W/S/R/TRWSROR128F92FA841	Thomas Bronzwaer	
P/F/H/TRPFHZG12903CFB04E	First Aid Kit	Enskede SWEDEN
R/B/N/TRRBNTW128F9336A0E	Adam Lambert	
V/U/O/TRVUOKU128F92E58C7	HA-ASH	Lousiana
M/G/Y/TRMGYUE128E0787318	The Corrs	
L/A/P/TRLAPAX12903CFB8C7	John Tesh	Garden City, Long Island, New York
Y/N/Z/TRYNZAL128F1464B5A	Norah Jones	New York, NY
C/S/J/TRCSJPA128F42345A3	Better Than Ezra	GREEN BAY, Wisconsin
A/O/M/TRAOMNE128F147BE21	Green On Red	Tucson, AZ
E/J/K/TREJKLG128F9356028	Robert Hood	
M/B/C/TRMBCFN128F92F70BF	Fabio XB	
S/Q/U/TRSQUJN12903CA5971	Late Night Alumni	Salt Lake City/San Francisco
X/B/K/TRXBKFN128E078B97B	Michael Bublé	British Columbia
L/U/N/TRLUNKV128F423DF67	Elevator To Hell	LIVONIA, Michigan
P/E/L/TRPELED128F92C577D	Stone Temple Pilots	
S/B/K/TRSBKWR128C719689C	Blink-182	Poway, CA
Y/Y/L/TRYYLBI128F42942EC	Gianni Morandi	Monghidoro, Italy
V/H/P/TRVHPQQ12903CFA40F	Eagle Seagull	
K/P/A/TRKPARX128F92EE174	Sounds From The Ground / Taz Alexander	UK - England - South East
R/S/M/TRRSMMQ128F424D680	The Maine	Tempe, AZ
W/W/R/TRWWRCD12903D0C838	Giorgio Moroder	Ortisei, Italy
U/G/Z/TRUGZMM128F149EEF8	K.Maro	
C/J/B/TRCJBGR128EF341FF3	All Saints	London, England
K/T/S/TRKTSOJ128F4294205	Waldo's People	
L/T/W/TRLTWIX128F4284CEE	Outlaws	
A/A/K/TRAAKLG128F93453BB	Doves	AU
B/V/S/TRBVSKJ128F92F2ACC	Chuck Wicks	
W/R/F/TRWRFZI12903CA26AC	Above The Golden State	Portland
V/S/N/TRVSNLA12903D0575B	BoDeans	Waukesha WI
F/R/G/TRFRGGQ128F4264562	Elvis Costello & The Imposters	
Z/Z/F/TRZZFDP128F92F0D7A	Jennifer Paige	
Q/I/N/TRQINAI128F9336E63	Jet Black Stare	
J/H/W/TRJHWHE128F93069DB	Katie Melua	Georgia
H/C/O/TRHCOHT128F42659A2	Barry Jackson	Great Britain / UK
J/F/S/TRJFSMS128F4287E02	Jim Jones	New Mexico
J/A/X/TRJAXIK128F4261A49	Bellini	
F/Q/N/TRFQNRR128F426D65A	The Mar-Keys	Memphis, TN
Y/O/W/TRYOWFR128E079156E	Queens Of The Stone Age	
B/D/P/TRBDPAP12903CD3CEB	Alexander One	
K/X/Y/TRKXYGQ128F4253628	Culture Beat	
Y/E/G/TRYEGQO128F4234F02	Nacho Vegas	
A/Z/C/TRAZCSY128F930897E	The New Cars	Mass. - Boston
C/H/H/TRCHHHC128F428A398	Alan Jackson	Newnan, GA
J/G/A/TRJGAFH128F148D651	Sting	Wallsend, Northumberland, England
D/P/O/TRDPOJA128F93030A5	Mama	Colorado
A/R/U/TRARUJV128F92E4E9C	Emmerson Nogueira	
L/C/G/TRLCGXL128F423F659	Sexton Blake	Portland, OR
B/Z/Q/TRBZQLP128F42B3E55	Negrita	Arezzo ITALY
K/Q/K/TRKQKWL128F92ED322	Kelly Clarkson	
M/A/F/TRMAFWC128F423E58F	My Chemical Romance	New Jersey
R/U/H/TRRUHQZ128F424EF19	Róisín Murphy	London, UK
R/W/D/TRRWDAT128F42767D0	Celtas Cortos	
N/I/R/TRNIRJZ128F92E4B4E	Mafalda Veiga	Lisbon, Portugal
N/L/F/TRNLFYZ128F42B3224	John Legend	Springfield, OH
B/F/D/TRBFDKV128F9333829	José Luis Rodríguez	
A/V/V/TRAVVLI128F92F7053	50 Cent	Queens, NY
E/P/C/TREPCOR128F424D5C5	My Chemical Romance	New Jersey
H/T/E/TRHTEUK128F146E6D5	Rihanna	AU
V/Z/Q/TRVZQCV128F4265690	Rainbow Orchestra	
I/A/H/TRIAHTI128F42A799B	Paula Koivuniemi	
X/E/V/TRXEVRA128F145198B	The Amorphous Androgynous	London, England
Y/H/I/TRYHIYY128F4253624	Culture Beat	
I/G/V/TRIGVQS128F1477EBB	The Shore	Silverlake, CA
G/A/J/TRGAJXT128F147848E	The All-American Rejects	Stillwater, OK
Y/V/C/TRYVCXZ128F1468C72	Stacie Orrico	Seattle, WA
E/A/U/TREAUXP128F9326BA3	Taylor Swift	Wyomissing, PA
H/U/O/TRHUOII128F14A0C3C	ATB	
V/A/M/TRVAMPV128F4273CA5	Test Dept	
U/Z/P/TRUZPBP128F92F7857	Linkin Park	Los Angeles, CA
L/J/C/TRLJCWI128F428005A	Lyrics Born	Japan
N/D/I/TRNDIIS128EF33EEA5	Klee	Cologne, Germany
G/Z/I/TRGZIJV12903C98D20	Cueshé	
J/R/C/TRJRCBB128F4226A63	Room 5 Feat. Oliver Cheatham	
K/E/G/TRKEGYR12903CCEA5E	Eminem	St. Joseph, MO
M/C/M/TRMCMTV128E078C118	Crosby_ Stills & Nash	Laurel Canyon, CA
S/Y/S/TRSYSTU128EF356AFF	Trivium	Orlando, FL
N/Y/K/TRNYKJF128F4285410	Future Loop Foundation	Sheffield, Yorkshire, England
M/Q/R/TRMQRDL128F14A0123	Starsplash	
G/K/V/TRGKVMD128F426A273	GRAVEWORM	
X/O/X/TRXOXTF128F9307FC8	Remy Shand	
D/I/Q/TRDIQVO128F42826D0	Kristin Chenoweth	Broken Arrow, OK
R/M/P/TRRMPQT128F14A4547	Diana Krall	Nanaimo, Canada
A/S/Z/TRASZQH128F92F18CF	Christian Scott	
D/H/O/TRDHOYE128F92F1FCF	La 5A Estacion	Bergen Norway
I/O/N/TRIONCN128F92EC956	Alexia	California - SF
Y/V/Z/TRYVZJP128F92CC6C3	Mago de Oz	
V/O/C/TRVOCON128F9321062	The Pussycat Dolls / Will.I.Am	
I/P/C/TRIPCEG128F4295CDC	Ghosts	London, England
I/V/A/TRIVAOL12903D01FC5	Julieta Venegas	Tijuana, Mexico
W/F/G/TRWFGMB128F92E2108	Amaia Montero	Irún
M/X/V/TRMXVRY128F4227D6E	Avantasia	
L/C/B/TRLCBMX128E079339E	Modjo	
D/G/E/TRDGELE128F932B409	D'espairs Ray	
C/I/P/TRCIPRH128F425A1AB	Westlife	Dublin, Ireland
J/Q/X/TRJQXHD128F428E701	Jack Johnson	Galveston, TX
V/S/Q/TRVSQYY128F42499EE	Creedence Clearwater Revival	El Cerrito, CA
B/R/B/TRBRBHN128F429DDEF	Fergie	Hacienda Heights, CA
M/I/L/TRMILMI12903CEC756	Åge Aleksandersen/Line Sofie Aleksandersen	
O/D/G/TRODGGY128F42BA7D4	Young Jeezy	Atlanta, GA
E/N/R/TRENRZT128F92F6E2C	Fun Boy Three	
Q/I/G/TRQIGHM128F4294E51	Modern Talking	
H/V/E/TRHVEQJ128F933D66F	Within Temptation	The Netherlands
N/Z/Z/TRNZZQA128F425AC74	V & G-Project	
E/I/W/TREIWZW128F92F653B	Booty Callers	
O/S/M/TROSMAZ128F92DF30B	Faith No More	San Francisco, CA
F/I/M/TRFIMTW12903D00EEE	Shakira	Barranquilla, Colombia
M/X/L/TRMXLJV128F4277D14	Basshunter	Halmstad, Sweden
W/S/R/TRWSRFF12903CA6410	Flunk	Oslo, Norway
R/L/I/TRRLIJU128F92FA9AE	Peter Bradley Adams	Nashville Tennessee USA
H/W/A/TRHWABU128F1455993	Queens Of The Stone Age	
H/J/S/TRHJSBO128F4281E8F	Train	San Francisco, CA
X/H/J/TRXHJEJ128F422A3E0	Phonique	
G/Y/Y/TRGYYCA128F424EEF9	KT Tunstall	Scotland
Y/U/U/TRYUUOG128F4259D86	Niccolò Fabi	
J/H/E/TRJHEXO12903CFD531	Rockabye Baby!	Los Angeles
N/E/C/TRNECZC128F14539D7	Green Day	Berkeley, CA
H/B/M/TRHBMMB128F93096F0	Apocalyptica	Helsinki, Finland
D/B/A/TRDBAEJ128F9301068	Robbie Williams	UK
A/H/N/TRAHNTD128F9310CF6	Higher Ground	JUPITER, Florida
D/Z/A/TRDZANR128F425A83B	Bertine Zetlitz	Norway
H/C/V/TRHCVBM12903CB25DC	Summer Hymns	Athens, GA
A/E/C/TRAECVI128F931D776	Love Of Lesbian	
P/T/U/TRPTUKD128EF367A1B	Household Names	Austin, TX
A/G/K/TRAGKTK128F42968B2	Michelle McManus	Scotland
N/H/V/TRNHVGU128F42269DD	Rooney	Los Angeles, CA
W/I/L/TRWILBX128F9309212	Colm Wilkinson	CANADA - Ontario
N/D/W/TRNDWOV128F42884DB	The Sagittarian	
S/G/P/TRSGPTZ128F931C5C1	Bon Jovi	Sayreville, NJ
W/D/L/TRWDLYH12903CC5685	Dramarama	Wayne, NJ
I/B/H/TRIBHMX128F92D2432	Crazy Horse	
T/E/U/TRTEUDB128F92D7369	Blue Highway	
U/Q/C/TRUQCIW128F92D1ACE	Hank Jones	Vicksburg, MS
T/K/O/TRTKOXQ128F9308695	Mantus	
W/A/F/TRWAFXV128F426C477	Kingmaker	Hull, England
Z/Z/O/TRZZOTL128F92EEC98	Stella	
P/K/G/TRPKGVH128F4267BF3	iio	New York, NY
V/L/N/TRVLNRI12903CCF3CB	Casting Crowns	Atlanta, GA
X/L/A/TRXLACM128F427FD9D	Nightwish	Kitee, Finland
X/X/B/TRXXBBE128F92E4D49	Kristian Meurman	
W/C/A/TRWCAVK128F1489BD8	Harpers Bizarre	Santa Cruz, CA
M/S/C/TRMSCLY128F422F07B	Dirty Projectors	Brooklyn, NY
V/C/X/TRVCXXS12903CF3561	Kamil Polner	
X/I/S/TRXISZW128EF3571E2	Dirtball	
B/Q/O/TRBQONN128F147E6BF	Orchestral Manoeuvres In The Dark	Liverpool, England
E/I/U/TREIUHA128F422B42A	Talla 2XLC	
H/I/A/TRHIANC128F932958A	Gee	Surrey (Whalley), British Columbia, Canada
W/L/B/TRWLBMD128EF3663C8	Sukshinder Shinda	
L/R/Y/TRLRYJY128F92C3166	Avril Lavigne	Belleville, Ontario, Canada
N/U/I/TRNUIZU12903CF44D3	Sentenced	Helsinki, Finland
H/D/N/TRHDNWW12903CC22E2	Tukan	
E/K/L/TREKLQH12903CDDE05	Dead Or Alive	Liverpool, England
H/A/V/TRHAVUE12903D0B5A1	Bajaga & Instruktori	
I/W/D/TRIWDFV128F425EE17	Sinéad O'Connor	
W/Q/B/TRWQBBO128F4241643	Seal	Paddington, London, England
D/T/R/TRDTRFX128F4264ECE	Rick Trevino	Austin, TX
V/A/U/TRVAUFK128E078AFC3	Uncle Kracker	Mt. Clemens, MI
W/X/C/TRWXCEJ128F14A465A	Zucchero	Roncocesi, Italy
N/W/Z/TRNWZRU128F92D67C6	Paul Van Dyk And Guiseppe Ottaviani	Eisenh�tadt, East Germany
J/K/B/TRJKBVM128F932574A	Hilary Duff	
X/L/B/TRXLBFN128EF343BFE	Tokio Hotel	Magdeburg, Germany
O/Z/Z/TROZZEQ128E0788FE8	Melanie C	
R/H/Q/TRRHQNT128F4294124	Avril Lavigne	Belleville, Ontario, Canada
G/D/X/TRGDXII128F92F3D9F	Showtek	
V/Q/Z/TRVQZPQ128F427E5D2	Redsky Featuring Lisa Law	
N/L/Q/TRNLQKQ128F42A4A13	Shock	Oregon
D/O/W/TRDOWAC128F425E43A	Chris Thomas	
K/V/O/TRKVOCW128F931FD8F	Beyoncé	
V/P/L/TRVPLYF128E0785C58	Rilo Kiley	Los Angeles, CA
J/S/H/TRJSHTF12903CD05FA	Audio Werner	
G/E/A/TRGEAFK128F1485394	Buck Owens	Sherman, TX
N/B/R/TRNBRDK128E078507E	The Corrs	
Y/G/R/TRYGRKO128F9343244	R. Kelly	Chicago, IL
U/P/W/TRUPWIX128F4292C18	Pegi Young	Woodside CA
C/B/K/TRCBKDZ128F9335185	Panic! At The Disco	Las Vegas, NV
M/J/M/TRMJMJT128F4274A5A	Gavin Rossdale	
G/H/T/TRGHTMJ128F42ACA9F	Electronic	Manchester, England
V/Q/A/TRVQAJN128F932B196	Bashy	
I/Q/P/TRIQPUU128F92F61DC	Jürgen von der Lippe	Lipperland, Germany
S/Y/Y/TRSYYTK128F42AF986	London MC	
A/Z/N/TRAZNQD128F92EC744	Alaska In Winter	United States
M/Y/V/TRMYVGX128F147DC59	Siw Malmkvist	
L/F/I/TRLFIWI128F4286C56	Hot Banditoz	
P/Y/G/TRPYGEE12903CE3158	Envotion	
C/V/M/TRCVMCO128F427BA50	Shania Twain / Mark McGrath	Timmins, Ontario, Canada
U/G/W/TRUGWIT12903D0560F	Robyn Hitchcock & The Venus 3	
N/M/D/TRNMDNK128F428F50A	Leana	California - LA
E/Q/R/TREQRAC128F42900F0	Jimmy Eat World	Mesa, AZ
S/H/P/TRSHPHF128F427FE29	Gloria Estefan	Havana, Cuba
C/F/L/TRCFLSZ128F425E9B2	Alicia Keys	Harlem, New York
B/G/W/TRBGWWM12903CCE627	Weezer	
L/T/T/TRLTTWR128F14A467A	Madonna	Bay City, MI
R/L/X/TRRLXKM128F429CBB3	Raul Malo	Miami, FL
E/B/W/TREBWHV128EF365CEA	Freestylers	London, England
J/I/X/TRJIXGC128E0798B97	Sean Paul	Jamaica
O/R/H/TRORHIK128F42840F5	Ultrabeat	
L/G/V/TRLGVJW128F9343214	Lee Haslam	
V/F/L/TRVFLFL128F4228948	Russell Watson	
C/P/O/TRCPOCU128F4274639	Tom Daynes	
N/E/Q/TRNEQNY128F42413E1	Dynamite Deluxe	Germany
L/Q/K/TRLQKWT128F9321291	Gwen Stefani	
O/N/R/TRONRHL128F4222943	Randy Travis	Marshville, NC
Y/H/H/TRYHHEI128F423B479	Juanes	Medellin, Colombia
L/M/H/TRLMHJL12903CC6D50	Karizma featuring DJ Spen	Split, Jugoslavija
D/L/F/TRDLFYP12903CE9219	Stage	New York, NY
P/S/Z/TRPSZAD128F42BC103	Rodrigo Leão	Kincumber New South Wales Australia
P/V/H/TRPVHUQ128F4285E90	Syrian	ITALY
S/Q/U/TRSQUJN12903CA5971	Late Night Alumni	Salt Lake City/San Francisco
B/G/K/TRBGKIO128F931DD35	Os Travessos	
U/T/N/TRUTNNQ128E0783715	Jimmy Eat World	Mesa, AZ
X/G/J/TRXGJKE12903CBFCB3	Jodi Benson	
D/K/S/TRDKSKE128F930A28A	Bobby Brown	Boston, MA
B/G/D/TRBGDBV12903CD5509	Medlz	
X/T/T/TRXTTNI128F4295E0F	Kelly Clarkson	
M/C/H/TRMCHCM128F425E987	Kristian Meurman	
V/C/Q/TRVCQQN128F4278263	Ann Peebles	St. Louis, MO
S/A/I/TRSAIPX128F9336A0A	Adam Lambert	
D/Z/T/TRDZTPD128F427D86C	Shakira	Barranquilla, Colombia
C/V/P/TRCVPNT12903CB63A1	The Radio Dept.	Lund, Sweden
C/B/B/TRCBBKQ128EF356F38	The Salsoul Orchestra	New York, NY
N/E/D/TRNEDHP128F92CCCDF	Dirty South Feat. Rudy	
Z/F/P/TRZFPGE128F9350C24	Roby C vs S.H.	Cagliari / Sardinia Island
P/Y/V/TRPYVCR128F14A96C3	Banaroo	
T/R/A/TRTRADY128F4252DA0	Radiohead	Oxford, UK
Z/L/E/TRZLEHW128F92F9069	Jean Shepard	Pauls Valley, OK
H/V/Z/TRHVZUA128E0783911	Ronan Keating / Yusuf	Dublin, Ireland
M/Y/M/TRMYMWE128F92CC987	Infected Mushroom	
G/L/S/TRGLSJL128F4295E1F	Kelly Clarkson	
Y/H/Z/TRYHZMO12903CA7E47	Sandy Lam	
C/A/B/TRCABMS128F42A0EFC	Zion Train	London, England
S/B/C/TRSBCBV128F428FF16	Mariah Carey	New York, New York
C/S/R/TRCSRYN128F92EB224	Christina Aguilera	
I/C/H/TRICHRN128F9343792	Hard Rock Sofa	
U/G/Y/TRUGYQF128F9334EA6	Circo	Puerto Rico
Y/F/E/TRYFETO128F425E727	Mark Medlock & Dieter Bohlen	
W/C/S/TRWCSDY12903CDBEF2	The Honorary Title	Brooklyn, NY
W/H/M/TRWHMFK128F42201D7	Agent Alvin Featuring Spikey Tee	
P/K/M/TRPKMQG128F933949D	Antoine Clamaran	LAKE WORTH, Florida
O/D/W/TRODWSW128F14A94F4	Robbie Williams	UK
X/N/X/TRXNXYP128F42A2F9D	Ana	CANADA - Ontario
V/D/L/TRVDLSR128F93115C0	Children Of Bodom	
I/D/L/TRIDLMG128F93269AF	Sean Ensign	Florida
Y/C/T/TRYCTKI128F9303653	Probspot	
C/U/C/TRCUCSS128F93419DC	Every Avenue	
Z/W/S/TRZWSFX128F148D7FA	Zucchero	Roncocesi, Italy
I/X/D/TRIXDZN128F92F4456	The Friday Night Boys	Fairfax, VA
R/B/D/TRRBDIQ128F931CDDF	Onra_ Quetzal	
I/J/O/TRIJOCV128F4258DD5	Toru Takemitsu	
B/U/C/TRBUCED128F149F6B5	Corinne Bailey Rae	Leeds, England
E/J/D/TREJDIH128F4257EE8	Deathstars	Stockholm, Sweden
P/A/P/TRPAPME128F423C3CE	Michael Gray	California - LA
D/O/R/TRDORMC128F4296F2F	Lola Ponce	Capitan Bermudez - Argentina
J/H/W/TRJHWUC128F42AD812	Rihanna	St Michael, Barbados 
W/N/C/TRWNCRU128F9304F93	John Dahlbäck	Stockholm, All
N/Y/T/TRNYTQF128F9329F1E	Gregor Tresher	
